1,2,3,4,5,6,7,8,9,10
0.3921794878887154,0.3921794878887154,0.3921794878887154,0.3921794878887154,0.3921794878887154,0.3921794878887154,0.3921794878887154,0.3921794878887154,0.3921794878887154,0.3921794878887154
0.3918346099293203,0.3922297633361292,0.39122593550280715,0.391265716724278,0.3912150355309977,0.39183683526188656,0.39119785440146565,0.3912259614569109,0.39084519500507603,0.3907811530872146
0.3917300563849194,0.391948819372117,0.39025363549135045,0.39104168226605246,0.3906136173735313,0.3920643096031772,0.39003558996151627,0.39024982594183755,0.39070867154314937,0.3902869597243714
0.3912503943887913,0.39164414805316133,0.3898535403431131,0.3902087615934904,0.3902681883508983,0.39152881191129124,0.3889686004233373,0.3896616034892886,0.38967688979846454,0.3897469138800123
0.39104773190232794,0.39002299810943836,0.3891889070578474,0.3903186238432585,0.3898907599096375,0.39109774896937155,0.38859804890523336,0.3889988241719958,0.38929698280313174,0.38981424073466336
0.39034080392804527,0.38861439453172625,0.38898655800283294,0.3897189598146135,0.3895492924681699,0.3908946379930907,0.3871770158650697,0.3880890132464428,0.3896736225125914,0.38995493666062553
0.3899684047229329,0.38911127565066644,0.3875887737535037,0.38909519003964366,0.38833048312771085,0.3902328196309538,0.3858217748894548,0.3875191843847486,0.38909092719952854,0.38864774456541445
0.3881175186305724,0.3877117475369583,0.3863232684997508,0.3884211173446445,0.3883813099585575,0.38963534601946664,0.3860517193982809,0.3874712927872155,0.3881732021527767,0.388089312485508
0.38806599975631784,0.3873358271446304,0.38617297527656463,0.38748375346283115,0.3878620071212634,0.389604344773277,0.3857876402533231,0.38629427622365814,0.38756368034551614,0.3868537174193063
0.387676489677212,0.3877048214510631,0.385815701940439,0.38672154128083347,0.388051060242317,0.3884944223337126,0.38600462358302284,0.38687004611268533,0.3869753485114283,0.385869475187037
0.38803371075738174,0.38705484040824745,0.38596602422379755,0.3869961815391242,0.3876149375930475,0.38903629256108463,0.38555793245800934,0.3859090187726163,0.38622193682313744,0.3861101474188932
0.38810874714204435,0.38678722298245566,0.38559554955498276,0.3863392258318616,0.387378626553206,0.3881804138174934,0.3859883051976519,0.3847396869386913,0.3861609493175895,0.385168182909303
0.38749389489556524,0.3867862770585061,0.3859399930854132,0.38623139654306016,0.3872483023315891,0.3870740326200913,0.3852509664000992,0.38451224011184165,0.38604339400853854,0.38479691875978267
0.38689834838004805,0.3867013599640067,0.3854521046096882,0.38579336772611805,0.3870829392599756,0.38685189999993064,0.3843428537350076,0.3845269375258794,0.38539470426637984,0.38367891936637527
0.3865654368256227,0.38640389553092747,0.3847237056132593,0.3854168691131715,0.3868871362734626,0.38643232100831515,0.383894023636,0.3845615279328087,0.3851266321677002,0.3834920100824373
0.38589287984690945,0.3856693584124239,0.38422528492562996,0.38539614841421826,0.38691536552327344,0.38618124012445404,0.3836759181819911,0.3837107234180754,0.3850241391436136,0.3827560909508768
0.38505619787187895,0.3847889535522499,0.3838412242747979,0.38472977955184817,0.3855660867192968,0.38476582492895733,0.3831930042351603,0.38325646354790843,0.38398475958894757,0.38285362825279107
0.3850280425390851,0.38425934967227865,0.3843054141694561,0.38482161576417284,0.3855473399181236,0.38415482567968495,0.3829449222602461,0.3826607753014521,0.38355772630117224,0.38315115226416535
0.3854321400240895,0.3840065333998426,0.3840431025265642,0.3844703577532131,0.38557115791197166,0.3836456656735637,0.3824419510600074,0.3819694928913551,0.3839288071837721,0.382946938076202
0.38536240081038503,0.3843594803777271,0.383676154701178,0.38401695072606473,0.38495858616882533,0.3826858567789434,0.3821181897640749,0.3830195045049033,0.38468612092406673,0.3833658183527184
0.38448889296634653,0.384173707063505,0.38321778109386706,0.3836139293492644,0.38479560158067355,0.38275162659990364,0.381512580352696,0.38327424840109486,0.3836774922460873,0.3832654563843208
