1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121
0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463
0.516675041079304,0.5188076455106061,0.5160803521383187,0.5186765199190356,0.5166615997373061,0.5225413909280701,0.51841318096233,0.5224550427512987,0.5194103580398669,0.5168495072575271,0.5168540906070739,0.5186425145805238,0.5230019637766349,0.5205106310543091,0.513471577050328,0.5160410768832798,0.5187745157130147,0.516273436756533,0.522477120440676,0.5197658069256624,0.5195071117783755,0.5179796487469461,0.5190283727509934,0.51990095457757,0.5106396486953451,0.5182804429403379,0.5202083146580139,0.5172185667066689,0.508258556667559,0.517648107578466,0.5107471436262561,0.5169097524328944,0.5098638233128135,0.5211364557043972,0.5201509183504659,0.5177772492655579,0.516974757241748,0.5179661447345009,0.5192749758823524,0.5163310531511187,0.5109245739472396,0.5223208450745125,0.5193543024403108,0.5144436802416004,0.5228664767098159,0.5206259922427531,0.5186675002816874,0.5182595230922655,0.5174347130868518,0.5201628278613278,0.5164769499955899,0.5270118520804631,0.5158079023308719,0.5134077479738757,0.5121450958451481,0.5203952148435905,0.5193199539667608,0.5160178062988297,0.5134583903824361,0.5165726623444543,0.522825833781343,0.5172519223009673,0.5142351333446015,0.517619187491277,0.5233129788027372,0.5141926995398622,0.5224578670759247,0.5212600709617607,0.5202696356641839,0.5171314083045554,0.5222981825714854,0.5183574930717766,0.5183851334612604,0.5235405664175029,0.5126287551364737,0.5127959110782809,0.5139854078527091,0.5197077504724434,0.5230526178971453,0.5126146466332638,0.5140873356446184,0.511683794656231,0.5213419715541329,0.515398034974258,0.516597181226865,0.5155835647758725,0.511285162782062,0.5160229305935904,0.5136584268859663,0.5166615997373061,0.5202361580274949,0.5190646605730506,0.5160228674787006,0.5220245534383653,0.5210799569146854,0.5097944272643908,0.5183609814264567,0.5176780386393803,0.5205881174399525,0.5111971743062038,0.5182018859100707,0.5220276462095759,0.5158801532755274,0.5161029067853384,0.5135293108825401,0.5158709145242212,0.5167147494645604,0.5168495072575271,0.5164360015265712,0.5211150458094467,0.5174818886120207,0.5156011187252069,0.5211391682537206,0.5157462244867239,0.5158572358000695,0.5155738308062466,0.5065666218190908,0.5193440909636382,0.511862673871666,0.5160468630592812,0.5218322709504195
0.5129411940068739,0.521619835053921,0.5190414069527247,0.5184383989686185,0.5183801040888978,0.5279684704381998,0.5106134159301944,0.5214385051483049,0.5168998958351548,0.52322944695903,0.5202499915707514,0.5125165348871067,0.5247536408415002,0.5208225693804449,0.5136961516820304,0.5198653489403259,0.5192935166316114,0.5179693300910035,0.5218198421721848,0.5203151986232363,0.5205663207152945,0.5108915546990294,0.5195384515757788,0.5229405680046267,0.5168631346482103,0.5195805187302275,0.5090553119699004,0.5226306393832093,0.515223887878585,0.5182018859100707,0.5073266014424249,0.520680521262405,0.5100561245333188,0.520327366974354,0.5210577654841544,0.5174885718258389,0.5148478305554003,0.5215949291293682,0.5219495372085051,0.509813685900911,0.5155554709605037,0.5245357205867103,0.5208940010409346,0.5149413812529208,0.5266808357732772,0.5145393669990125,0.5119238991784762,0.5211968054359154,0.5189973281885625,0.5173876233129058,0.5152477044623334,0.529126544820844,0.5129518226824915,0.5179256908974347,0.5101669245844385,0.520743675663979,0.5180797539773189,0.5192537686215449,0.5117858849468837,0.5180557525166434,0.5221250541458193,0.5217083971816703,0.5144906233293418,0.5177339976631194,0.5285614632878025,0.5098155969026062,0.5234506711453143,0.5212600709617607,0.5163460681810343,0.5129092840175375,0.5105427962854673,0.5114521814354163,0.5160700806940204,0.5229273675068846,0.5161555090752986,0.5091151015954262,0.5087535081141142,0.5206178532943391,0.5239252167877452,0.5117637424170243,0.5106671708542891,0.5101105379758839,0.510982188000728,0.5165747512549034,0.5157303474603067,0.5121880968759815,0.5141205888673778,0.5167661885483171,0.5175117865894516,0.5196708790648108,0.5226564679528357,0.5203867800573926,0.512163226676894,0.524522372169736,0.5207728032850644,0.5126714698526229,0.5165919630083359,0.5174408395758017,0.5233994101032273,0.5082092061280632,0.5187975482884754,0.5213891063584263,0.5188767109355003,0.5123333092897767,0.5158903371681987,0.5153360582104943,0.5169169327662689,0.5173437188255111,0.5105214893534056,0.5234510593487404,0.523960813371981,0.5196767150334017,0.5201337295620131,0.5195490717497888,0.5154406670802573,0.5174326632505198,0.5022258626550588,0.5148512855173784,0.5143072593185498,0.5147391894728959,0.522156795355813
0.5160326903442712,0.5258305798139022,0.5205058491945065,0.5075671495303993,0.5143527557478932,0.5282979862022364,0.509547121045642,0.5242276311761359,0.5173003511771065,0.5229373733141377,0.520500661227774,0.50300987240752,0.52283823692122,0.5198185592847865,0.5130776145381023,0.5173544170561586,0.5221745496596777,0.5177872274826419,0.5276749469121272,0.5220746539788766,0.521513564694391,0.5090113563412109,0.5190886722397746,0.5199962879610962,0.5194816759594987,0.5215126322361379,0.5093536871693917,0.525438151472173,0.5147925968032377,0.526170140659112,0.5111399099995347,0.520958026073223,0.5064398175547564,0.5220040363911325,0.5217062814358778,0.5202507391396781,0.5089394220367637,0.5207045475316031,0.5197131441998002,0.513659638578295,0.5216042978194481,0.5166778126377845,0.5217476504106235,0.5181345444388776,0.5296929961510256,0.5138998121777856,0.503643463589988,0.5172001924127347,0.5124170904892581,0.5209119704938241,0.5209897259455469,0.5329652377403866,0.5155867127704761,0.5178769127273877,0.5117418604571161,0.5202279733993657,0.5212606139303978,0.5171888244980618,0.5181589764118711,0.517807299578237,0.5230634747704681,0.5223942814630207,0.5182391109568928,0.5207225800861855,0.5257112732109525,0.5074137457710932,0.5288439478721204,0.5219076421151703,0.5116211960979861,0.5126705475303698,0.5159522808665886,0.5108840960646595,0.5209730936886718,0.5248627851592224,0.515918593470639,0.5088521532020815,0.508689857376501,0.5212183747472933,0.5251722492092697,0.506649172079793,0.5187212223055789,0.5127495066100228,0.5100770800693454,0.5234752088649312,0.5196692530566135,0.5072402731591336,0.5160569759255161,0.5168938487998012,0.5144701664677191,0.523882985242272,0.5139906220487613,0.516508122232224,0.5118230569234825,0.5241121809836361,0.5201096303510011,0.5128598399251184,0.5178890345753335,0.5212132233133279,0.5237609641720132,0.5086345418288147,0.520767198114683,0.521482724046082,0.5216308822500278,0.5118039957001909,0.5156925054198355,0.5149527657021199,0.5233920500854129,0.5153323475038261,0.5146038839700127,0.5234138115973062,0.5180706515262775,0.5184675478071078,0.5196858977240639,0.5245927867371193,0.5166651559117823,0.5175181233631393,0.506490757452526,0.51572591715712,0.5165048701037257,0.5120230029970635,0.5208033526171367
0.5134081106897875,0.527423797222599,0.5249448738912363,0.5100126505825062,0.5180007170970603,0.5305345547405078,0.5153703509454512,0.5251627807550246,0.5192052911978324,0.5194876491553966,0.5140087018673919,0.5074123788891529,0.5302395255035162,0.5234618194121476,0.5160477000140635,0.5153244932379022,0.5264641739053134,0.5114874989179996,0.5295507006993768,0.5239682129043395,0.5186491089571675,0.5125979972028937,0.5171417782268883,0.5192310768761831,0.5030755271660612,0.5196050671670893,0.5110411638218751,0.5263071946097863,0.5224559916856897,0.5223298686617417,0.5137462866738668,0.5202063641177332,0.5145730461910294,0.5201582832482315,0.5168494025261959,0.5222735256700066,0.5124579986711881,0.5172917359131889,0.5246031100040898,0.5151998174479767,0.5218344185614456,0.5154654004357218,0.51586578230616,0.5136430370999324,0.5307362936188972,0.514674585519033,0.5038459067360976,0.517043206834341,0.5124152705121882,0.5189437807759024,0.5235169333539087,0.5306944411866301,0.5217654007937543,0.5211810340487528,0.510648185561024,0.5221481781227821,0.5236934668272463,0.5171902826781442,0.5184599921821201,0.5204312355584237,0.5227497980635251,0.5211472362579317,0.5161664922707442,0.5191709221355753,0.5232141258830768,0.511202618576103,0.5299303088422223,0.5205976357090584,0.5100248170866942,0.5086320242752818,0.51146847642012,0.5156933295341415,0.5211195410777741,0.5188684701713165,0.5156472030518542,0.5026199819506633,0.5139636867692351,0.5187049931203352,0.5263605478788951,0.4969846435071393,0.5165063788209764,0.5185451502121332,0.5078803138734526,0.512217264172013,0.5123205012428058,0.5022211119805429,0.5138723753153087,0.5109970399538316,0.5074174475856844,0.530452719800939,0.5164479419616143,0.5111601413382518,0.510501211561857,0.5292474779765561,0.51113069394414,0.5078468572523206,0.5137240196207056,0.5235069948826178,0.5240052395669654,0.5146207127269722,0.5220998739335738,0.5165353558796721,0.522654381216472,0.5091950793563758,0.5082455198914198,0.5184211810822918,0.5241367762705663,0.5128397911225823,0.5119964304147494,0.5190621077032866,0.5234496385962655,0.5115206355109557,0.5185824758626663,0.5231497569007483,0.5129896887845107,0.5186134356529676,0.510589387208649,0.5138066752482172,0.5161784254355785,0.5173159423023779,0.5203507846118229
0.5108099310210036,0.527214842530139,0.5244087638379327,0.5112555910843848,0.5229847112668515,0.5282111486620461,0.51744767357874,0.5218270037381826,0.5233680266971369,0.5187934138089818,0.5127166225123135,0.5089790209194216,0.5320909789928705,0.5230407814216711,0.5138815442237651,0.5240324878892307,0.5226888033668714,0.513571234273493,0.5334975141340345,0.5257034532625074,0.5185958190842338,0.5156546977344857,0.513089325775637,0.5210870676034338,0.5030755271660612,0.5195629382451069,0.5129622125000117,0.5209068575416208,0.526855487133271,0.5244748148703924,0.5238341054226071,0.5196282581309181,0.5106225946449185,0.5131537734415759,0.5143561421982543,0.5219297139838124,0.5143796576177265,0.5129967447833419,0.5243222388386658,0.5176123234610793,0.515818335872395,0.514981260995018,0.51675699414444,0.5149043398321675,0.5342433885662211,0.5172587140315162,0.5072257875249521,0.5162791090616456,0.5104304612015894,0.5180345976556328,0.5194915141917639,0.5312088252107474,0.5247321090339249,0.5216990192555291,0.511494198046364,0.5247671852724758,0.5185144946942316,0.5187841277918885,0.517412731744441,0.5191127900056557,0.5222091565418936,0.5247712153900054,0.5094932797019545,0.5199022799651292,0.521400109117359,0.5130894961537426,0.5291928462920802,0.523757080829399,0.5132643751954484,0.5061046186512271,0.513303506383541,0.5132012107391988,0.5196006060394307,0.5166404909586636,0.5159631342884945,0.5096183977170735,0.5140372015312965,0.5134900459776205,0.5169069464151261,0.493331465159215,0.5147021887934465,0.5204548253338938,0.5085462778423149,0.5136062854660226,0.5116894552933969,0.5024501430991803,0.5142108330473296,0.5067428672926323,0.5074174475856844,0.5278848901322545,0.5189121993841517,0.514923130451361,0.5115937682191496,0.5270940808181038,0.5081046023286794,0.5077133930574317,0.5157067607463227,0.5249404105745146,0.5250583556613435,0.514750976551736,0.5295763122624818,0.5218539390415701,0.5096034828046692,0.510662213567424,0.5068344670800371,0.5223979802611848,0.5256176989198703,0.5152524943134842,0.5104446005742659,0.5181070896394531,0.5239434363868088,0.5042134047441533,0.5098419151249287,0.5232121314025282,0.5115595141268356,0.5163225688685056,0.5086344412609969,0.5193444651808561,0.5134370554931705,0.5201138746936007,0.5175581753210701
0.5143541936845407,0.5266299338677923,0.5212443203213595,0.5144690352583426,0.5257960789351938,0.5232228636361538,0.5221253323666021,0.5240462373920928,0.5120518097149747,0.5163306840419594,0.5129676032140518,0.5102133722317337,0.5309895865284119,0.5216502116805918,0.5163750881076699,0.5249009744990916,0.5210620840700504,0.5119766111210934,0.5354654812582802,0.52709361787189,0.5181861240844081,0.5115733053978692,0.5183797104050594,0.5215396420246273,0.509150668318367,0.5218967069566167,0.5147705341634939,0.5227633027248401,0.5271122386408371,0.5215924488328045,0.5268020829738221,0.5247542732848723,0.5089731988758306,0.513738408825202,0.5143035988568756,0.5272218124398393,0.5188600553900339,0.5150555274263787,0.5259236357875141,0.5183866162708233,0.5120812962412594,0.5124827051730905,0.5144325742186324,0.5185666748082817,0.5302957922755241,0.512425457221883,0.5046384729523157,0.5125773915509376,0.5126764177381025,0.5173333918298856,0.5240960966940361,0.5298011776839665,0.5214562299566101,0.5230303552596137,0.5128543669764739,0.5225153564800453,0.5136955691039641,0.5215533783318571,0.5190245905456536,0.5221898098364309,0.5202022152361055,0.5257168957801749,0.509755145107444,0.5202230308309251,0.5229926622915837,0.5141654291511273,0.527671573715219,0.523757080829399,0.5090863970772669,0.505509044345762,0.5200089515075218,0.5159336600643402,0.5218931249076156,0.5188175346994539,0.5137913437502653,0.509757814738648,0.512994306980159,0.517818213437125,0.5213109592435164,0.4965694253767234,0.5171886185692947,0.5124143024321436,0.5090002511836583,0.5130379317189131,0.5125390959755058,0.5092262097530386,0.5145837515290789,0.5050124670919077,0.5116846850349325,0.5268997998604897,0.5215123716320007,0.5095142278481442,0.5072275952261854,0.5253670277914761,0.5133896283950975,0.5051812043399801,0.5179713594199539,0.5248089792504964,0.5243932021440005,0.5151599604375134,0.5307320861790088,0.5179539897414784,0.5062055812634048,0.5167762802951821,0.5093539627954299,0.5214730629272114,0.5273776020906991,0.5160378882594747,0.5146578556114958,0.522022137187743,0.5235118282280727,0.5063701902949812,0.5147627186531746,0.5238437423043469,0.5128634017702889,0.5204608791174427,0.508780892025096,0.5126522310479356,0.5175931774186593,0.5173273685483106,0.5160468630592812
0.5129320038421588,0.5197583787866974,0.5215765658332523,0.5106686330440586,0.5247924424333333,0.5229884602838382,0.5233079804261419,0.522737894957885,0.5143839856495076,0.5147194102027053,0.5138679804524328,0.5091433331915886,0.5344509248858327,0.5249187118118428,0.5190390434822278,0.5290523690701214,0.5229792361078479,0.5186765531511683,0.529387149995338,0.5258272524894061,0.5249003358561573,0.5083780660828123,0.5207439044050836,0.5251445108238197,0.5073922414231118,0.5233383031786203,0.5145770058233113,0.5186102729323683,0.5294571215682465,0.5181327984874269,0.525480621815259,0.5254039514880162,0.506029630273426,0.5166756911688519,0.5144619548322394,0.527506921487819,0.5200479022194563,0.5133263419038677,0.5246448168241836,0.5188723003102952,0.502349118990791,0.5133247282305223,0.5133561873891778,0.5194317084017844,0.5351888505936536,0.5109703486442602,0.5048298636810951,0.5148059735053374,0.5090888231529697,0.5169409543625724,0.5232790030584485,0.528685739966657,0.5197607506276126,0.5256057418252488,0.5210412421038683,0.5211625466387452,0.5157467188627171,0.5261368113904281,0.5195892879800265,0.5233280587799743,0.5237695545509626,0.5246008559033792,0.5082309539499799,0.5119172362871683,0.5224259117113018,0.5106155857258372,0.5269437108624762,0.5219970105707845,0.5110448359038284,0.5061639775474837,0.5138803403305596,0.5162187550020612,0.5247880644999777,0.517719601595554,0.5110238981863758,0.5144039022549518,0.5142599203945663,0.52026198500269,0.5163802424319096,0.4984293550740611,0.5187729866498766,0.5081581024826053,0.5122162386479868,0.519599628835493,0.5129618126635216,0.5157294876233959,0.5138351869783411,0.5063976638618396,0.5154499276581185,0.5240228660169807,0.519708828082447,0.5161784230997922,0.5090248770795661,0.5267021274258987,0.5079524537519656,0.5057309018310703,0.5145719302614582,0.526779602555346,0.5236579424219847,0.518813544984965,0.5262200685749804,0.5161484857711494,0.5121990039527758,0.5212429803246429,0.5164745952829136,0.5154622760464231,0.530512911170051,0.5180067177014905,0.5172835177419169,0.5212020667855345,0.5209348323189456,0.5073572564833037,0.5149675210351119,0.51945055570757,0.5159167715687235,0.5208940010409346,0.5117490794955564,0.5126424810611764,0.5141068678280565,0.5157299959067089,0.5130213968136498
0.5137896962456818,0.5212543287197761,0.5197778881965426,0.5090647116962147,0.5274996860124,0.526409858985113,0.5235070533433319,0.5217243691969264,0.5117881199651038,0.5172424966478816,0.5104154565693458,0.5137128752914052,0.5419121840025583,0.5244162638105392,0.5222969883774565,0.5286016096849834,0.521545980351494,0.522852530658159,0.5223986800099161,0.5301274181700526,0.5250035096109414,0.516823630549541,0.5226504517547809,0.5251327449249005,0.5071180927644864,0.5219096593300724,0.5146020928052792,0.516644664440291,0.5290426363645315,0.5145993267956587,0.5241166091121172,0.5274343945528684,0.5034440069064158,0.5146394991294924,0.5061496263724372,0.5284085426099824,0.5222571895775119,0.5187378069052896,0.5311572212055559,0.519233991310792,0.4991914912950101,0.5197704282902318,0.5238462202674123,0.521386086599278,0.5349717153546637,0.5094542447983795,0.5052766522063342,0.5163166759744101,0.5054572576026877,0.5182990244947221,0.5227783066054269,0.5293089402918196,0.5170394630296675,0.5215776257067399,0.5232597934311922,0.5206244887467979,0.52036540929511,0.5245551913775786,0.5205143294800743,0.5219337587110835,0.5218967069566166,0.5216287700402616,0.5068468860792116,0.5197266995179974,0.5203513305860784,0.5124269480537079,0.5254891812192913,0.5215602844081936,0.5149161340921499,0.4988189551177994,0.5152812140801828,0.5146592263284363,0.5207992409354263,0.5171843191403587,0.5121541213543682,0.5053799504412979,0.5093033481650402,0.5205588264647334,0.5141207581521634,0.5032038180907483,0.5219776756337222,0.5106572103958855,0.5127530435055231,0.5205236953748934,0.5161776744109478,0.5157294876233959,0.5186326483542912,0.503993720434098,0.5146086096273266,0.5245164374170809,0.5254266779455483,0.5135850026257246,0.5071753331662062,0.5292251135992997,0.508042355340554,0.5084736548354978,0.5044575796108552,0.5257867316497817,0.5237033087257511,0.5187620218685636,0.526081835491471,0.5187640299915831,0.512245420872671,0.5228638196335139,0.5171237246553836,0.5211261984027032,0.5268752840007513,0.5074964364718355,0.5154656520075512,0.5173804954671261,0.5261697204977072,0.5034972499596212,0.5158069062052081,0.52125712447118,0.5138376590967556,0.5196631503882431,0.5169132136512398,0.5201999939730877,0.5171227103776611,0.5147406437892877,0.5134189253735736
0.5159387046938829,0.5291732087462983,0.5224115945812066,0.5070298563873278,0.5328807779176938,0.5265413098814498,0.5237462319988982,0.5209464462547659,0.5137713703537493,0.5217377300071582,0.5140298620258993,0.5171039183864198,0.543283936034626,0.5232996921127956,0.5204610118884451,0.5293293041611347,0.5256852043953101,0.5133969635354202,0.5270539214718035,0.5300383830551969,0.5252977020647227,0.5111636951541684,0.520695295792203,0.5249720303662514,0.5115662192339602,0.5244878197406153,0.5105798563620962,0.5174513141479077,0.5310047481187685,0.5203005843917273,0.5221043056796244,0.5280854892688962,0.5077700187050915,0.5063744753416842,0.505441460603045,0.5291075392019816,0.5194782339062727,0.5221718494704047,0.5330459003984823,0.5191804817128027,0.5103401561485116,0.5175400152700266,0.5268591705377812,0.5185148007205276,0.5309706833415209,0.5150297155662013,0.5057160997322185,0.5186305216381899,0.5044944430659857,0.5173042644521502,0.5229161400779134,0.5246503663321489,0.5070825596785016,0.5281836733372962,0.5223246723950541,0.5234683069238729,0.5208405895255472,0.524360040788434,0.5198149876463627,0.5246924559937313,0.5204568697475638,0.5210079981224708,0.5086402734632512,0.5176376414215886,0.5188693500086432,0.5119339767654489,0.5263522222682793,0.5263748773856776,0.5101267026528997,0.502464177152337,0.517591736966275,0.51532767887083,0.5208123484833536,0.5196266435196698,0.5061336523860311,0.5009014282392019,0.5112957623648393,0.5201102248811257,0.5157183767239004,0.502798148210258,0.5264558860705455,0.5091686330751733,0.5157492248413126,0.5201919404824276,0.5145508078302504,0.516820755615823,0.5149971678111723,0.5054650219925185,0.5147275808718834,0.523890295656498,0.5266298584868137,0.5162545730086305,0.5071753331662062,0.5333315438713908,0.5098122547943089,0.5065669587228017,0.505562365673848,0.5248009320686597,0.5230788818524428,0.5223425465961798,0.5273841541528773,0.5224263842954234,0.5165906337538968,0.5228688394174048,0.5154975665350227,0.5156351189773248,0.5282515545542252,0.5119638338259346,0.5163620337153944,0.520033669860355,0.5269549262199914,0.5038157466885136,0.5222603320374705,0.516962801218341,0.5068135952167211,0.5103150232808967,0.5200708635368504,0.5185044830063044,0.5227800513504184,0.516036767973433,0.5073889447075713
