1,2,3,4,5,6,7,8,9,10
0.23300358533067905,0.23300358533067905,0.23300358533067905,0.23300358533067905,0.23300358533067905,0.23300358533067905,0.23300358533067905,0.23300358533067905,0.23300358533067905,0.23300358533067905
0.23158552719467002,0.23024166281354919,0.2312025271322481,0.2314145592332083,0.23090215576630263,0.23043542344966841,0.23037767882161095,0.23090611960051421,0.23112985388788523,0.2311242738377747
0.2296907410540827,0.22771641325482392,0.2293791481683723,0.23026694059806177,0.22928481355865354,0.22885394305994897,0.2282356412510152,0.22880991333759088,0.22922690406384053,0.22834618335579668
0.22807847313723176,0.2250723592755017,0.22708080922596358,0.22769060738083496,0.2274737848999624,0.22683795517112343,0.2263490923880864,0.22656018339997638,0.22604585204861605,0.2262417690526806
0.22637369627021375,0.22393298882068585,0.22475549730318797,0.22591807568532746,0.2259430457852158,0.2251484105074095,0.22489519318366,0.2242820269112269,0.22468621501787497,0.22461666734736313
0.22430759849578075,0.22204085553579925,0.22316194390171795,0.2248041110196605,0.2239861304601308,0.22325956648068362,0.22369246066217444,0.22278953278154795,0.22238052894071358,0.2233160907740324
0.2220172307707313,0.22051135483979692,0.2217830385763683,0.2222130340403475,0.2221362135560428,0.22156566782399995,0.22209052022653916,0.22092237835290687,0.220906449300142,0.2216751893037638
0.2197417581111866,0.2196352538558068,0.219962311077773,0.22032928532683477,0.22031287010535097,0.21906432639478524,0.22123676718329727,0.21931379724037,0.21925225231756112,0.22016026763659352
0.21843273696460866,0.2191804669375934,0.21774336147225445,0.21945640093142407,0.21831456552899936,0.21754720034610744,0.21969190715720144,0.21764513086404258,0.21768722749765188,0.21923532731797168
0.2172309626211446,0.21735213371903908,0.21614989225595857,0.21812536739648736,0.21794460863677023,0.2168843315587777,0.21854070126387942,0.2168805779606032,0.21598443956642718,0.2184537572819241
0.21582166415826176,0.21634037352632013,0.21542532026087388,0.2175959088369062,0.21662617625351197,0.21589918179955028,0.21704667629598803,0.2169380137511658,0.21535413620101437,0.21706907566718878
0.2149497441083052,0.21463902272452726,0.2139096479214566,0.21705901252468185,0.21613595743877884,0.21493850252015198,0.21616614306379195,0.2160324789983397,0.21423101728585903,0.2161953870072182
0.2147346497822631,0.21300293514634566,0.21311722088070226,0.21605470956048245,0.2152640091929197,0.21345995903352413,0.21421421714447017,0.2151494400397597,0.21303157552702273,0.21530841676256576
0.2134713733021482,0.21285022594935898,0.2123975660341095,0.215460624028518,0.21477539333633025,0.2134686071435919,0.21308537881738715,0.21475904466289095,0.21262393397416093,0.2139789852517945
0.2128955097197333,0.21216511651836575,0.21282300445646746,0.21493567338420239,0.2144115907332418,0.21248173887134902,0.21213863673946032,0.21318034171881106,0.2118573507549965,0.21339767318722547
0.2116024316631462,0.21041071223156554,0.21243936163264404,0.2132655794222398,0.21306739927638266,0.21125366678441013,0.21190117097717642,0.21168655642013584,0.2111779314643964,0.21232860566493228
0.21080762609812598,0.20998339215272335,0.21117871577148495,0.21248232741786688,0.21142704477379765,0.21027248788649264,0.2106592042626748,0.2106830407113625,0.20975159319587997,0.21184760329686517
0.21107978603144545,0.20953655606764526,0.210044222526738,0.21169489222312862,0.21072660007665828,0.2093215215851731,0.21093368028567755,0.2101245265163202,0.2094448870380304,0.21118326242812477
0.2098298258651363,0.20905969325264048,0.2089466757891793,0.21157147462145975,0.2096646620444587,0.2088656308096209,0.21063892608046741,0.2093141029903655,0.2082956375491138,0.20984134149467645
0.2097044326547836,0.20836784286831636,0.20773796674689118,0.21034422317767806,0.20874071252091417,0.20767558403753844,0.20928302599868942,0.20899117064687467,0.20757813131884423,0.20897714277242338
0.2095108954950631,0.20772396594178308,0.20689813981558902,0.20964556017885783,0.2086891207427174,0.20635630625912577,0.20842558411752532,0.20791153104582022,0.20669229379014037,0.20746426251536257
