1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0.14949030115554096,0.14949030115554096,0.14949030115554096,0.14949030115554096,0.14949030115554096,0.14949030115554096,0.14949030115554096,0.14949030115554096,0.14949030115554096,0.14949030115554096,0.14949030115554096,0.14949030115554096,0.14949030115554096,0.14949030115554096,0.14949030115554096,0.14949030115554096,0.14949030115554096,0.14949030115554096,0.14949030115554096,0.14949030115554096
0.1489277928445784,0.14901453927626254,0.1481078046365324,0.1480119866784154,0.1486294859425712,0.1488259161132589,0.14901454788265198,0.14799545150333812,0.14734064460524232,0.14844158704808733,0.14887577917517966,0.1475525891830187,0.14859198394010745,0.14869694187640642,0.1489505782761678,0.14812794050948988,0.14778690820463775,0.1473558098507409,0.14753504766146444,0.14863643389929512
0.14818161622941886,0.14772938999056454,0.1466017950134183,0.14670677802097218,0.1480073758977953,0.14775024883430332,0.1472466258048449,0.14692986938114552,0.14537672605939875,0.1472556505968663,0.14805625372202288,0.14570262584942179,0.14723553744233445,0.14787698647659062,0.14753526230521188,0.14763272555712206,0.14650956334990153,0.1459602062969949,0.14675391021360773,0.1471441234794431
0.1467666266310202,0.14734548282407542,0.14499693197665103,0.14620084629674374,0.14811314161558697,0.14509766709779406,0.14761883928245847,0.1464627687056239,0.14382194562650077,0.14608818992521572,0.14746643271888588,0.14437512828191076,0.14626883142795666,0.14617834910475633,0.1467554749282453,0.14718477887069564,0.14602831946122047,0.145365624985257,0.1457849431602639,0.14590603133591462
0.1458710124724104,0.14562409319351943,0.14514069484748987,0.1449177431723557,0.14656623329412635,0.14368703954044715,0.14523927202149167,0.14497281651247182,0.14250049870982132,0.14583709033899767,0.14548646918242697,0.1432783853444379,0.1453767779127957,0.1459640459771174,0.1457130745158914,0.14598048917179865,0.1448313779691269,0.14494410499536806,0.1434369724714369,0.1450391500974037
0.14490713754216064,0.1438321153639356,0.14338467979142985,0.14199371834216082,0.14555540325832927,0.1419488147114842,0.1435093952120968,0.14398966552802867,0.14159121185683124,0.14471212105954964,0.14529255889246206,0.14200431670839386,0.1445455939259314,0.14549674089203618,0.14538107973788997,0.1445679917427057,0.14394603704534367,0.1443961215104459,0.14209055173939672,0.1437651455566926
0.14438267013007489,0.143535845097871,0.14279527908335682,0.14096160078625317,0.14465331688018904,0.14091346848718764,0.14265750753161197,0.14379965679411025,0.14036027589572325,0.1442096196347619,0.14255000765695544,0.14212530752906502,0.1438705044440125,0.14455028263197234,0.1451423794385734,0.14338691450750948,0.14293696995830807,0.14231821436399258,0.1414457228628107,0.14271730226908935
0.14374779312721467,0.1429150991879225,0.1429619085155188,0.14006274748778907,0.1435283372455111,0.14119414602155295,0.14221004041472518,0.14276980042516457,0.13895944490140216,0.1420766783317209,0.14090069215975293,0.14161395720093026,0.14312102663285653,0.14363374734505244,0.14471278438469812,0.14189843071262606,0.1411023386107456,0.14235523162765198,0.1412970271028107,0.14156591220642115
0.14309194520028062,0.142346743053929,0.14139760039720312,0.13997211395053996,0.14301616720860105,0.14020485477450428,0.141052459356807,0.14212844408181194,0.13895226449654643,0.1409057379786909,0.1403630018948899,0.1410625101251236,0.14246182061522425,0.14239784476382808,0.14273795526333014,0.14136606250642722,0.1396329220082635,0.14167473146275247,0.1403119524117442,0.14117718513386943
0.14154009062046116,0.14192716339983832,0.14081371109166044,0.13857578130929538,0.14326170859144302,0.13937008071448656,0.13966007299741312,0.14146206340584597,0.13875509694444013,0.1397519227052756,0.13926827239735554,0.14119860813930457,0.14096048722650195,0.14123932062813693,0.1421302075605392,0.14142823519139044,0.1383690303503836,0.14066088446095196,0.13844763879064043,0.14009887169093097
0.1412234483748674,0.14045436390534294,0.1400988091646419,0.13758268740527518,0.1424391097313735,0.1375203275339575,0.13895372174294834,0.14042081627860944,0.13767073161650933,0.13854418099504015,0.1388856470671347,0.14217255363880493,0.13983360734424244,0.14076687060138504,0.14211518948221372,0.1399853736965671,0.13818498307818197,0.14115034531545628,0.1379835013535325,0.13959101545559793
0.1416241871445499,0.13983779325549778,0.1403489131471628,0.13693754212090273,0.1418622471563924,0.1370720948030215,0.13884321262897162,0.13960405706725873,0.136788481427851,0.13621123938093013,0.1374548205559835,0.14038480164396086,0.1382937963882839,0.14045667317136631,0.1410975683185535,0.13969589999945023,0.13782108825583825,0.14143557687538502,0.13750475649000207,0.13990566101231977
0.14087340764901018,0.13954390047385154,0.13907736885845023,0.13668016589580523,0.14013573358330628,0.13786431979649957,0.13735447699151354,0.13888240490227133,0.13621532967564168,0.13708705320009526,0.13788402593521343,0.13940249786381959,0.13778102213616025,0.138773493131612,0.13982528282748588,0.13929208055538156,0.13702074147937549,0.14148185235345864,0.13632385185560836,0.13877669730227776
0.14099400951211702,0.13831913488014075,0.13784564966357826,0.13760058031316147,0.14005184763113732,0.1372639840746543,0.13733076742300593,0.13735075835807348,0.1354610194681384,0.1368014762518729,0.1377058208115853,0.13845281637316637,0.13707655878036723,0.13752888817904635,0.1394900133669956,0.13741227144094229,0.13684414082195065,0.14149550513267847,0.1360130750425033,0.13813232695869557
0.14019157628977824,0.1383032911089042,0.13855148226912745,0.1370196193293839,0.13997949746349114,0.13659147087739826,0.1367368842981604,0.1377139738030827,0.13543072958158622,0.13726965617672748,0.13696394601669545,0.13858221581295835,0.13741591783965457,0.136916204440992,0.13835610329431117,0.1378528578997513,0.1371595353873465,0.13877227570578066,0.1356851662039568,0.13821649448987178
0.13973555859668635,0.13776925338584856,0.13772770336164908,0.13730022421788438,0.13964154877597862,0.13639667595180885,0.13706820718039822,0.13771101411107087,0.1345987239642831,0.13499558044889012,0.13562148117800235,0.1375181784966888,0.13689896010037123,0.13577655451922,0.1382480135742867,0.1369495797209553,0.13733491953470925,0.1382336715155358,0.13538647966539705,0.13794379983568716
0.14015915832106227,0.13698638635650445,0.1381211537734838,0.13639997384754726,0.13964907293504306,0.13438042447589055,0.13635584595159067,0.13770589209761014,0.13480084342991755,0.1348075271259495,0.1367073710875511,0.13671142393735336,0.13667625109620113,0.1368299776409124,0.1379377507492309,0.13673927020273668,0.13628145544699435,0.13805989773767782,0.13529197197654041,0.13841877308983563
0.14010689631799772,0.1371256736864399,0.13811359050751545,0.1364528118515666,0.139757583296792,0.13457815702762674,0.13661476822233623,0.13716267504782992,0.13452813467281316,0.13448957766686837,0.13652999576093636,0.13629209404295256,0.13598279481200237,0.13618436294305228,0.13717706816452352,0.13598206222322892,0.13548153437277607,0.138427470456419,0.13475607421642588,0.137586430880451
0.14047242169517152,0.13636137790453096,0.1377594928765657,0.13633258930694248,0.13889094723505982,0.13437842321596272,0.136609132025217,0.13690268493376564,0.1344664800377346,0.13579209506841824,0.13646453097105926,0.13501483064465436,0.1353993898226791,0.1361246563486327,0.1365606087427593,0.1362830295964277,0.13445095612983202,0.13781342009686304,0.13475748764358927,0.1376428580635865
0.1403846229274708,0.1366870152927461,0.13730381355797422,0.1356222959812428,0.138526615570569,0.1341325946209707,0.13606643067650617,0.1369328096026683,0.13409618580009172,0.13595038234280718,0.13619263464195164,0.13458742021233086,0.13599678676793986,0.1351238095923214,0.1366949730643116,0.13554185036742775,0.13413935669107951,0.13812189807811243,0.1335421125976912,0.13759878989138574
0.13887893745119323,0.1362862686757442,0.13626936706924223,0.1350451551917477,0.13806439595407088,0.1339884960250985,0.13626332215872133,0.13668277196998116,0.1348455177101533,0.1356300755567868,0.13751955247064426,0.134035135513399,0.13492132637569704,0.13466930815072564,0.13686668653411854,0.13520641950019935,0.13357778872427922,0.13772473092931797,0.13372116776007795,0.13744447101459306
