source,target
45767.0,32803.0
45767.0,39986.0
45767.0,49916.0
45767.0,180924.0
45767.0,239730.0
45767.0,46112.0
45767.0,241890.0
45767.0,252737.0
45767.0,42687.0
32803.0,49916.0
32803.0,19462.0
39986.0,239730.0
39986.0,46112.0
39986.0,17514.0
49916.0,96362.0
180924.0,4703.0
180924.0,40066.0
180924.0,25730.0
239730.0,46112.0
46112.0,5858.0
46112.0,71157.0
46112.0,19061.0
241890.0,4703.0
241890.0,25730.0
241890.0,40066.0
241890.0,252737.0
252737.0,40066.0
20.0,4258.0
20.0,42686.0
20.0,12114.0
4258.0,42686.0
4258.0,32217.0
4258.0,18835.0
42686.0,32238.0
1380.0,47622.0
1380.0,50514.0
1380.0,18989.0
18989.0,21880.0
18989.0,32909.0
18989.0,4630.0
47622.0,50514.0
47622.0,50197.0
47622.0,20460.0
50514.0,28995.0
40447.0,33391.0
40447.0,80211.0
40447.0,34411.0
40447.0,29165.0
40447.0,40961.0
40447.0,29403.0
40447.0,15613.0
38083.0,21696.0
38083.0,21047.0
38083.0,157782.0
38083.0,11844.0
38083.0,19699.0
21696.0,33810.0
21696.0,94252.0
21696.0,19699.0
21696.0,21047.0
5280.0,24409.0
5280.0,49901.0
5280.0,6235.0
153.0,18556.0
153.0,79577.0
153.0,118886.0
153.0,250619.0
153.0,47501.0
153.0,19587.0
153.0,29439.0
153.0,9677.0
18556.0,19587.0
18556.0,8045.0
18556.0,248373.0
118886.0,26864.0
118886.0,36886.0
250619.0,36886.0
250619.0,26864.0
47501.0,899.0
47501.0,25783.0
47501.0,190676.0
47501.0,19587.0
26864.0,36880.0
36886.0,16155.0
154.0,9032.0
154.0,32632.0
154.0,18580.0
9032.0,47492.0
9032.0,49630.0
9032.0,50949.0
9032.0,189108.0
32632.0,18580.0
32632.0,47492.0
47492.0,27028.0
47492.0,2075.0
47492.0,9772.0
47492.0,16293.0
47492.0,18521.0
47492.0,23478.0
47492.0,225386.0
49630.0,50949.0
49630.0,189108.0
49630.0,236110.0
49630.0,10548.0
49630.0,7351.0
49630.0,7132.0
49630.0,7323.0
49630.0,40129.0
49630.0,30363.0
50949.0,7351.0
50949.0,189108.0
189108.0,236110.0
2656.0,20124.0
2656.0,28969.0
2656.0,19601.0
